Time,stock_id,每股盈餘,ROE(A)－稅後,ROE(B)－常續利益,營業毛利率,營業利益率,稅前淨利率,稅後淨利率,業外收支/營收,貝里比率,常續利益率－稅後,營業費用率,現金流量比率,每股淨值(A),每股現金流量,每股營業額,每股營業利益,每股稅前淨利,營收成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,總資產報酬成長率,流動比率,速動比率,淨值/資產,負債比率,總負債/總淨值,長期資金適合率(A),營業利益 /實收資本比,稅前純益 /實收資本,營運資金,存貨及應收帳款/淨值,應收帳款週轉次數,總資產週轉次數,自由現金流量(D),淨營業週期（日）,淨值週轉率（次）,固定資產週轉次數,當季季底P/B,當季季底PSR,季底普通股市值,交易所主產業代碼,Y_ExpRet
2013-03-31,3008,13.79,7.72,7.91,41.86,32.84,39.45,36.24,6.61,464.07,37.15,9.02,55.77,185.76,29.8,38.04,12.49,15.01,40.19,50.95,96.36,109.61,109.61,117.16,23.23,20.75,3.29,299.11,259.57,77.48,22.52,29.06,286.88,124.93,150.06,14274795.0,25.98,3.94,0.64,-147876.0,81.13,0.85,2.4,4.22,4.88,105031620.0,M2300,0.4068731806123842
2013-03-31,3010,1.24,3.32,3.14,8.8,2.7,4.75,3.92,2.05,144.21,3.72,6.11,-3.57,37.55,-1.45,32.96,0.89,1.57,-1.4,-14.93,14.43,17.32,17.32,12.27,7.76,12.63,0.21,160.89,112.79,44.13,55.87,126.6,1113.08,8.9,15.65,5733686.0,121.6,3.55,1.47,160689.0,75.81,3.38,30.76,1.15,0.32,10019187.0,M2300,0.10799704607175187
2013-03-31,3011,-0.21,-1.5,-1.5,3.69,-9.05,-5.82,-4.17,3.23,28.95,-4.16,12.74,1.83,14.21,0.12,5.07,-0.46,-0.29,-10.83,-469.79,-266.31,-171.01,-171.01,-156.17,-5.52,0.82,-0.68,219.99,143.71,65.63,34.37,52.38,255.83,-4.58,-2.95,896931.0,65.69,3.39,0.93,-21787.0,100.35,1.44,3.65,0.57,0.35,914151.0,M2300,0.041834994164646755
2013-03-31,3013,-0.04,-0.36,-0.36,8.42,-4.79,-1.35,-1.39,3.44,63.74,-1.39,13.21,33.72,10.94,1.74,2.9,-0.14,-0.04,-20.17,-5298.54,-761.01,-803.51,-803.51,-803.51,-2.74,1.56,0.06,150.95,122.35,55.17,44.83,81.24,188.68,-1.34,-0.38,477729.0,44.01,2.56,0.56,-378.0,115.23,1.04,1.46,2.04,1.38,4073762.0,M2300,0.36210862964579826
2013-03-31,3014,0.16,0.81,0.8,39.76,4.12,5.67,3.98,1.55,111.58,3.92,35.63,8.59,19.43,0.33,5.29,0.22,0.23,-10.9,-33.47,-16.58,-40.34,-40.34,-41.24,6.61,7.63,-0.5,493.2,427.76,81.98,18.02,21.98,1216.41,1.63,2.24,3058770.0,27.08,5.31,0.67,-17218.0,76.73,0.82,9.78,1.33,1.5,5334468.0,M2300,0.07306317841308663
2013-03-31,3015,0.39,1.42,1.42,14.72,2.59,3.61,2.49,1.03,121.44,2.48,12.12,3.04,26.39,0.72,15.43,0.4,0.57,-13.15,-46.6,-34.67,-39.41,-39.41,-39.56,-1.61,4.39,-0.5,182.2,152.09,53.86,46.14,85.67,515.24,4.06,5.67,4462008.0,82.93,3.68,1.22,-73166.0,10.8,2.28,11.6,1.07,0.41,6507432.0,M2300,0.1350211730786557
2013-03-31,3016,-0.07,-0.58,-0.6,11.53,-0.75,-2.86,-3.01,-2.11,93.89,-3.09,12.28,54.06,11.24,0.65,2.18,-0.02,-0.06,58.67,95.86,85.09,84.33,84.33,84.91,1.11,-2.92,2.05,686.02,525.87,71.97,28.03,38.96,221.66,-0.16,-0.62,665795.0,27.8,4.33,0.56,-6279.0,115.56,0.77,1.32,1.12,1.44,1182762.0,M2300,-0.015325110728346414
2013-03-31,3017,0.08,0.29,0.33,11.43,0.15,0.78,0.48,0.63,101.35,0.56,11.28,0.39,20.06,0.09,11.86,0.02,0.09,3.85,-65.72,1126.22,182.38,182.38,205.21,11.13,-0.48,0.32,151.33,111.54,40.21,59.79,148.68,245.7,0.18,0.92,4407203.0,110.64,3.1,0.96,-4664.0,50.11,2.37,4.79,0.77,0.3,5440974.0,M2300,-0.18421179689386014
2013-03-31,3018,-0.3,-2.7,-2.7,1.76,-45.39,-42.86,-36.17,2.53,3.73,-36.17,47.15,160.99,10.86,4.23,0.82,-0.37,-0.35,-82.62,28.6,32.34,32.58,32.58,32.58,-18.29,-6.21,0.97,392.8,258.11,72.86,27.14,37.25,284.15,-3.73,-3.52,350747.0,16.69,0.87,0.2,3918.0,198.31,0.3,0.78,1.33,2.06,660504.0,M2300,0.31929888792274963
2013-03-31,3019,0.56,0.93,-2.1,6.78,-7.46,3.98,3.45,11.43,47.61,-7.78,14.23,-6.72,42.51,-1.5,12.8,-0.95,0.51,-27.7,-74.5,187.25,148.57,148.57,-10.58,-4.81,7.98,1.67,190.97,130.92,61.99,38.01,61.31,233.07,-9.55,5.09,5689941.0,53.47,3.16,0.65,249930.0,128.7,1.08,2.06,0.72,0.44,8571659.0,M2300,0.1659477312526323
2013-03-31,3021,0.06,0.62,0.62,23.19,0.24,2.41,2.11,2.17,101.03,2.11,22.95,13.84,10.15,0.47,2.95,0.01,0.07,-7.63,-96.22,-69.77,-70.96,-70.96,-70.96,-2.73,5.88,-1.05,269.47,190.72,71.15,28.85,40.55,358.97,0.07,0.71,620710.0,59.05,2.92,0.82,-17124.0,126.56,1.18,3.89,1.18,0.82,1299108.0,M2300,0.24748144770117309
2013-03-31,3022,0.96,4.46,4.26,33.35,9.74,25.86,22.35,16.12,141.2,21.35,23.62,7.59,22.14,1.12,4.09,0.4,1.11,12.26,-9.71,19.21,14.35,14.35,23.3,19.06,6.37,0.33,171.85,78.55,58.47,41.53,71.02,414.6,4.18,11.1,3139432.0,23.93,7.09,0.48,382076.0,13.19,0.8,3.35,1.74,2.01,11356769.0,M2300,0.43325826594329
2013-03-31,3023,0.64,3.11,3.76,21.8,7.51,7.86,5.68,0.35,152.51,6.86,14.29,11.84,20.35,2.17,11.18,0.84,0.88,1.76,-19.37,-7.07,2.64,2.64,26.13,5.2,19.86,-0.12,162.9,121.29,49.29,50.71,102.87,297.19,8.4,8.79,2393068.0,94.68,3.4,1.05,-8901.0,103.7,2.19,5.76,1.4,0.59,5908212.0,M2300,0.40583219458868536
2013-03-31,3024,-0.28,-2.38,-2.47,13.13,-10.78,-9.04,-8.44,1.75,54.91,-8.76,23.91,14.22,11.27,1.43,4.08,-0.44,-0.37,-17.33,-35.51,-22.02,-36.44,-36.44,-33.37,-4.61,-4.07,-0.35,169.8,128.43,55.72,44.28,79.46,363.39,-4.32,-3.62,1939442.0,53.8,2.86,0.61,-62854.0,149.28,1.13,4.05,0.64,0.29,1997672.0,M2300,-0.058970730812567096
2013-03-31,3025,0.13,1.06,1.07,45.06,3.96,6.47,5.81,2.51,109.63,5.88,41.1,2.17,11.26,0.04,2.05,0.08,0.13,-7.54,-56.99,-31.83,-30.93,-30.93,-29.99,4.81,3.75,-0.69,546.97,414.05,79.5,20.5,25.78,371.61,0.81,1.33,609886.0,32.25,6.28,0.59,4642.0,156.06,0.73,2.57,0.99,1.31,794304.0,M2300,0.11931476511051464
2013-03-31,3026,0.53,1.59,1.58,13.93,4.77,5.63,4.71,0.86,152.15,4.66,9.16,6.03,28.91,0.67,14.83,0.71,0.58,-3.73,11.73,7.21,2.88,2.88,1.92,-3.58,1.52,0.08,255.07,194.66,72.12,27.88,38.66,338.79,4.94,5.83,5533082.0,49.33,4.35,0.96,-440461.0,112.86,1.36,4.39,0.95,0.6,8741924.0,M2300,0.005901461829994625
2013-03-31,3027,0.06,0.41,0.25,26.87,-3.45,4.38,2.22,7.82,88.63,1.37,30.32,-38.1,15.86,-2.06,2.81,-0.1,0.13,-17.47,35.23,327.2,206.71,206.71,136.53,-1.87,2.66,0.57,247.16,100.55,72.05,27.95,38.79,202.65,-0.95,1.21,721454.0,41.53,9.67,0.55,-18406.0,152.08,0.73,1.48,0.8,0.92,1156475.0,M2300,0.23754523487449863
2013-03-31,3028,0.54,2.64,2.1,4.94,1.41,2.05,1.59,0.64,139.9,1.27,3.53,-10.2,20.71,-2.78,33.79,0.48,0.69,11.32,-28.16,0.36,2.37,2.37,-15.8,1.26,-2.93,-0.03,179.78,118.22,38.87,61.13,157.27,943.2,4.76,6.93,4633410.0,196.11,5.66,2.5,-49447.0,75.7,6.64,50.38,0.9,0.14,3992113.0,M2300,-0.07124129273088842
2013-03-31,3029,0.05,0.37,0.18,10.16,1.27,0.71,0.56,-0.56,114.31,0.28,8.89,1.81,14.19,0.18,9.33,0.12,0.07,-18.5,-45.38,-82.17,-83.1,-83.1,-89.53,6.21,-1.64,-0.98,193.57,151.93,59.02,40.98,69.43,425.82,1.19,0.66,866233.0,82.79,3.93,1.5,49787.0,48.13,2.64,11.17,1.05,0.38,1416423.0,M2300,-0.05743575841454185
2013-03-31,3030,0.45,1.92,1.91,56.62,15.72,21.75,15.43,6.03,138.43,15.33,40.9,21.25,23.89,0.78,2.78,0.44,0.64,-36.44,-66.33,-51.95,-56.15,-56.15,-56.46,12.57,15.49,-1.96,486.66,394.94,84.66,15.34,18.12,235.7,4.62,6.4,3153114.0,34.81,1.95,0.41,-12876.0,287.8,0.5,1.16,2.2,2.27,11721700.0,M2300,0.9639010701218464
2013-03-31,3031,-0.06,-0.82,1.22,13.47,1.01,-1.71,-3.77,-2.73,108.14,5.61,12.45,49.57,13.34,6.22,3.14,0.03,-0.05,-26.31,157.85,80.33,55.91,55.91,165.62,-11.18,-16.34,0.57,164.43,140.33,52.35,47.65,91.01,274.1,0.32,-0.54,1589921.0,44.99,3.0,0.46,-102216.0,126.62,0.87,2.26,1.17,0.99,3068114.0,M2300,-0.3500012021253577
2013-03-31,3032,0.1,0.62,0.61,20.06,3.28,3.08,1.63,-0.2,119.56,1.61,16.78,1.67,15.18,0.12,5.78,0.19,0.18,-10.51,160.52,99.5,102.01,102.01,86.2,-5.71,0.24,0.08,239.55,145.6,65.19,34.81,53.39,308.24,1.9,1.78,1037567.0,65.61,4.56,0.98,3120.0,117.67,1.51,4.36,0.6,0.38,934729.0,M2300,0.11614848259701671
2013-03-31,3033,0.49,3.2,3.1,7.16,2.16,2.18,1.74,0.02,143.05,1.68,5.01,7.13,15.75,2.09,28.38,0.61,0.62,2.59,-8.11,-25.0,-28.82,-28.82,1.56,-4.39,-5.17,-0.44,162.8,101.22,31.97,68.03,212.81,2757.85,6.12,6.19,4481087.0,224.18,6.07,2.34,-48297.0,75.9,7.37,166.22,1.41,0.18,5403227.0,M2300,0.04477812454787822
2013-03-31,3034,1.75,4.47,4.47,27.9,12.86,13.41,11.37,0.55,185.45,11.37,15.05,10.11,40.01,2.45,15.35,1.97,2.07,24.22,36.6,36.72,35.9,35.9,35.9,10.6,9.2,0.73,229.32,199.75,61.85,38.15,61.67,1554.38,19.79,20.65,19027119.0,59.05,3.55,0.96,-40648.0,89.32,1.57,23.69,3.24,2.02,78558715.0,M2300,0.5921463921064403
2013-03-31,3035,0.51,2.92,3.0,42.07,13.44,13.02,11.17,-0.42,146.62,11.46,28.7,16.52,17.57,0.69,4.49,0.6,0.59,-0.42,-8.83,-11.15,-16.08,-16.08,-13.77,8.7,7.55,-0.38,367.43,297.54,79.37,20.63,25.99,992.42,6.05,5.86,4525571.0,26.33,6.6,0.82,-9660.0,67.98,1.05,9.93,1.97,1.69,14014142.0,M2300,0.364765578613397
2013-03-31,3037,0.4,1.1,1.16,13.26,4.46,4.61,3.79,0.15,142.11,4.0,9.33,10.16,30.01,1.77,9.5,0.42,0.44,-10.66,-47.69,-42.6,-36.81,-36.81,-37.08,-0.43,0.29,-0.25,168.16,145.99,51.92,48.08,92.6,160.86,4.24,4.38,18263142.0,35.6,4.11,0.58,1669308.0,50.62,1.16,1.35,1.04,0.73,47927546.0,M2300,-0.10465105921824214
2013-03-31,3038,0.02,0.25,0.32,12.35,-0.42,1.47,0.59,1.89,96.44,0.76,12.8,-1.89,8.42,-0.1,3.55,-0.01,0.05,-10.79,88.4,124.28,108.99,108.99,111.13,-11.09,-4.87,1.3,199.86,118.9,54.17,45.83,84.59,247.47,-0.14,0.5,1164004.0,77.89,5.94,0.9,-335382.0,119.19,1.69,3.55,0.65,0.32,1182540.0,M2300,0.09505782511024208
2013-03-31,3040,0.12,0.8,0.04,54.92,5.64,34.97,25.24,29.33,111.43,1.16,49.28,26.02,14.98,0.39,0.55,0.03,0.17,-26.39,51.45,170.95,124.46,124.46,-59.6,-1.95,1.14,0.33,300.04,269.92,89.3,10.7,11.98,2390.32,0.27,1.65,309533.0,2.14,8.31,0.11,-16075.0,109.44,0.13,2.67,0.97,6.24,1516429.0,M2300,0.11239950650335029
2013-03-31,3041,-0.16,-0.85,-0.77,45.06,-8.01,-4.71,-5.6,3.3,84.91,-5.09,53.07,2.97,19.12,0.12,2.87,-0.23,-0.14,-39.59,-122.97,-112.36,-118.15,-118.15,-116.83,-4.85,-0.57,-4.36,459.51,345.74,82.6,17.4,21.07,801.17,-2.23,-1.31,4186540.0,15.12,7.12,0.49,-724667.0,38.09,0.6,4.86,1.82,2.27,10365239.0,M2300,0.21032772170526726
2013-03-31,3042,0.68,2.61,2.84,22.42,9.45,10.27,9.0,0.82,172.84,9.81,12.97,21.24,26.51,2.14,7.51,0.71,0.77,-2.81,-4.06,5.76,5.7,5.7,15.69,14.63,13.29,-0.03,233.69,170.16,60.37,39.63,65.64,185.5,7.1,7.71,4164711.0,56.75,2.91,0.7,-668011.0,133.79,1.16,1.68,1.69,1.28,13892601.0,M2300,0.3855072985366934
2013-03-31,3044,1.15,2.46,2.38,14.23,6.52,7.11,6.08,0.59,205.76,5.88,6.92,9.01,47.68,3.72,19.03,1.24,1.35,6.97,-23.27,-26.59,-22.4,-22.4,-21.05,3.26,5.57,-0.38,130.91,106.33,53.23,46.77,87.88,165.77,12.4,13.53,6705739.0,58.95,3.65,0.86,-426337.0,89.61,1.62,3.01,1.38,0.87,34584809.0,M2300,-0.11756326349598845
2013-03-31,3045,1.42,6.58,6.97,36.25,19.22,18.15,14.63,-1.07,212.17,15.79,17.09,13.34,22.5,1.47,9.8,1.88,1.78,6.45,-2.16,-4.12,-6.87,-5.26,-2.04,8.22,3.44,-0.17,85.12,65.21,59.09,40.91,69.23,165.77,14.81,13.98,-4402757.0,25.27,8.7,1.03,627673.0,21.4,1.77,2.53,5.74,3.43,347214448.0,M2300,0.13468067119025173
2013-03-31,3046,-0.11,-1.34,-1.34,39.33,-6.07,-5.11,-5.52,0.97,86.62,-5.52,45.4,-1.8,8.66,-0.07,1.95,-0.12,-0.1,-37.21,-157.73,-152.01,-164.64,-164.64,-164.64,-11.2,-8.64,-2.46,257.16,225.18,65.15,34.85,53.48,2170.1,-1.24,-1.04,1035883.0,23.35,7.22,0.63,-3738.0,26.95,0.97,19.59,0.69,0.67,983530.0,M2300,-0.2110917757433609
2013-03-31,3048,0.24,1.78,1.91,4.72,0.85,0.62,0.53,-0.22,121.9,0.57,3.87,-10.11,13.6,-3.08,44.91,0.38,0.28,30.25,50.78,90.46,90.63,90.63,105.5,4.78,3.37,0.25,143.2,55.97,28.21,71.79,254.53,595.52,3.72,2.73,2064609.0,286.09,16.1,3.89,-25050.0,38.43,13.41,60.44,0.84,0.06,1788210.0,M2300,0.28694236405079776
2013-03-31,3049,0.08,11.26,11.58,51.9,45.54,40.49,5.56,-5.05,833.75,41.66,6.23,5.33,5.18,0.52,1.43,0.65,0.58,152.48,191.62,180.4,111.05,180.46,182.87,5.26,-25.52,5.7,44.72,33.23,18.4,81.6,443.44,80.61,6.53,5.8,-4763450.0,52.01,3.93,0.2,126177.0,-10.15,1.11,0.25,1.79,2.16,8194217.0,M2300,-0.17142857142857149
2013-03-31,3050,0.06,0.5,0.27,28.1,3.07,6.21,4.68,3.13,112.28,2.58,25.03,8.04,12.71,0.18,1.47,0.05,0.09,-18.29,168.34,207.73,169.08,169.08,121.86,-9.28,-1.55,0.75,349.55,326.25,79.94,20.06,25.09,219.35,0.39,0.79,1034193.0,10.86,4.91,0.33,89583.0,67.32,0.42,0.87,0.44,0.91,1089072.0,M2300,0.22055510498332898
2013-03-31,3051,0.63,27.87,24.71,15.66,8.2,13.59,19.05,5.39,209.89,16.89,7.46,0.13,2.6,0.01,3.32,0.27,0.45,13.23,871.7,745.11,4983.18,4983.18,9319.71,-2.3,58.27,1.15,108.05,63.45,7.27,92.73,1276.17,254.67,2.72,4.51,221525.0,284.92,3.59,0.37,347154.0,176.27,5.85,1.25,0.85,0.17,715730.0,M2300,0.3312499999999998
2013-03-31,3052,0.02,0.19,0.15,5.87,0.65,0.78,0.57,0.13,112.46,0.46,5.22,-6.27,10.02,-2.3,3.41,0.02,0.03,-40.93,-84.82,-80.97,-82.29,-82.29,-85.02,4.89,-10.98,-0.18,123.87,9.01,22.91,77.09,336.53,877.88,0.2,0.25,1491374.0,273.29,6.29,0.3,65508.0,709.08,1.3,10.93,1.19,0.84,2036748.0,M2300,0.19375016289191804
2013-03-31,3054,0.99,9.07,8.51,18.75,13.28,15.07,12.1,1.79,342.97,11.36,5.47,-39.27,11.12,-2.09,6.45,0.86,1.23,-8.0,35360.7,19820.4,4151050.0,4151050.0,11851.6,18.77,30.65,5.79,263.6,143.69,66.87,33.13,49.54,912.43,9.46,10.73,729498.0,74.11,10.14,1.78,-80762.0,72.72,3.0,21.8,1.35,0.54,1450158.0,M2300,-0.3465551156594706
2013-03-31,3055,0.11,0.5,0.42,24.44,1.04,2.68,2.33,1.65,104.43,1.94,23.4,-34.49,21.44,-1.66,4.66,0.05,0.12,9.37,114.87,141.13,135.58,135.58,127.83,-6.02,-0.52,1.37,334.74,269.94,79.59,20.41,25.64,343.7,0.48,1.24,1473454.0,31.1,4.3,0.65,140026.0,60.16,0.86,2.9,0.59,0.49,1632425.0,M2300,-0.06513505122632723
2013-03-31,3056,2.73,24.0,24.01,45.97,35.52,36.02,35.82,0.5,439.65,35.83,10.46,7.12,12.74,2.47,7.02,2.49,2.74,692.87,3008.05,3018.03,1666.23,1666.23,1666.78,43.98,20.26,6.73,133.76,27.75,26.86,73.14,272.32,20410.6,27.06,27.45,1563102.0,270.52,80.48,0.67,99618.0,685.71,2.68,469.19,2.08,2.06,3538731.0,M2500,0.17091718394486288
2013-03-31,3057,0.44,3.92,4.34,39.71,8.41,8.58,7.74,0.17,126.85,8.59,31.31,9.53,11.47,0.66,5.38,0.45,0.49,7.62,122.89,418.77,497.04,497.04,629.68,-4.47,11.11,1.75,183.87,106.04,59.63,40.37,67.71,423.3,4.85,4.94,855974.0,66.77,6.89,1.18,-25578.0,120.77,2.02,7.88,1.37,0.73,2315624.0,M2300,-0.1694347435555078
2013-03-31,3058,0.21,1.21,1.13,15.98,3.61,3.08,2.62,-0.54,129.23,2.43,12.37,3.64,17.68,0.47,7.46,0.27,0.25,-26.13,28.99,-41.88,-37.97,-37.97,-27.36,-5.63,24.5,-0.35,146.54,111.45,58.68,41.32,70.41,171.34,2.74,2.33,948552.0,69.4,3.25,0.99,-294687.0,45.89,1.85,2.98,1.22,0.51,3582143.0,M2300,0.5415817534325533
2013-03-31,3059,-0.12,-0.45,-0.49,6.63,-1.51,-1.14,-1.14,0.37,81.49,-1.26,8.13,-0.42,27.66,-0.06,10.65,-0.16,-0.12,-36.57,-388.78,-168.75,-173.01,-173.01,-182.51,-15.96,-2.6,-0.62,190.37,150.78,62.7,37.3,59.49,189.25,-1.53,-1.15,4746533.0,42.81,5.83,0.97,-265085.0,31.29,1.56,2.98,0.68,0.32,7090208.0,M2300,-0.28661118224498505
2013-03-31,3060,0.66,2.25,1.99,13.88,3.68,8.89,7.14,5.2,136.11,6.31,10.2,24.71,29.25,2.21,9.16,0.34,0.83,-18.04,-83.31,-53.81,-51.51,-51.51,-54.2,-3.45,18.04,-1.79,314.01,261.82,71.75,28.25,39.37,400.43,3.4,8.21,3282155.0,40.53,4.56,0.88,-300778.0,78.9,1.26,4.71,2.82,2.21,14255918.0,M2300,0.7322009364560302
2013-03-31,3090,0.51,2.77,2.36,15.07,5.78,7.43,6.3,1.65,162.18,5.38,9.29,5.29,18.41,1.35,7.47,0.43,0.64,67.21,7.75,50.65,56.12,56.12,33.18,121.66,33.37,1.04,165.51,132.41,44.77,55.23,123.34,444.08,4.84,6.22,1885303.0,113.93,2.93,0.97,-185762.0,124.07,1.76,9.79,1.27,0.97,2626537.0,M2300,-0.21428659898519076
2013-03-31,3094,0.17,1.09,1.09,70.11,9.26,21.21,17.09,11.95,115.22,17.09,60.85,63.0,15.53,0.35,0.98,0.09,0.21,-10.98,-53.26,45.36,39.18,39.18,39.18,2.79,2.93,0.22,2197.36,2127.72,94.97,5.03,5.3,760.66,0.88,2.02,952581.0,5.08,7.14,0.24,-32698.0,109.27,0.26,1.9,1.29,4.54,1658871.0,M2300,-0.050559171701354266
2013-03-31,3130,1.28,3.87,3.89,49.64,10.18,10.53,8.81,0.34,125.81,8.84,39.45,2.53,34.37,0.44,14.71,1.5,1.57,-7.04,153.03,151.31,156.82,156.82,138.97,-8.53,-8.14,1.73,256.75,253.86,66.08,33.92,51.34,606.7,15.21,15.72,885188.0,16.07,10.71,1.14,14303.0,31.56,1.76,10.66,2.45,1.31,2738047.0,M2300,-0.05581893772760782
2013-03-31,3164,0.35,2.43,2.57,72.22,28.29,25.91,27.99,-2.38,164.38,29.58,43.94,0.74,14.49,0.09,1.24,0.35,0.32,53.49,296.16,299.12,364.44,364.44,345.63,10.35,-1.74,1.98,189.8,103.82,54.03,45.97,85.09,699.89,3.52,3.22,673998.0,7.98,6.93,0.2,3162.0,101.06,0.35,2.37,3.21,11.2,2835407.0,M1700,0.3552623600887672
2013-03-31,3189,1.7,2.76,2.72,25.66,14.91,15.83,13.35,0.92,238.61,13.19,10.76,21.01,53.5,4.08,11.94,1.78,1.89,3.36,39.83,45.24,50.72,50.72,50.86,4.72,5.93,0.77,240.14,214.24,70.73,29.27,41.39,186.63,17.8,18.89,12122924.0,21.03,5.94,0.58,563944.0,63.32,0.83,1.46,1.76,1.89,41924000.0,M2300,0.17548370878753983
2013-03-31,3209,0.51,2.65,2.71,4.87,0.91,1.21,0.88,0.3,122.95,0.9,3.96,5.62,15.75,2.63,47.52,0.43,0.59,16.15,85.45,169.6,224.24,224.24,441.87,15.05,-1.28,0.52,130.44,85.4,25.84,74.16,287.02,778.88,4.45,5.9,1350321.0,306.61,6.47,3.13,-14296.0,80.29,11.99,91.01,1.21,0.1,1803349.0,M2300,0.046685610032294544
2013-03-31,3229,0.25,2.95,3.06,19.81,8.15,12.36,9.32,4.2,169.93,10.78,11.66,6.08,9.69,0.22,1.68,0.14,0.33,-6.36,-5.09,61.37,300.1,56.05,63.57,-25.46,-20.25,-1.43,280.57,163.77,71.49,28.51,39.88,447.13,2.21,3.34,386586.0,41.82,3.35,0.79,-7006.0,107.95,1.13,5.18,0.85,0.66,475346.0,M2300,0.03433476394849788
2013-03-31,3231,0.74,2.55,2.45,5.09,1.1,1.33,1.02,0.23,127.53,0.98,3.99,-10.41,29.76,-9.27,66.52,0.73,0.96,-10.57,-23.37,-7.99,-4.11,-4.11,-13.37,9.08,4.12,0.06,114.36,83.94,23.38,76.62,327.66,219.42,7.91,9.57,27906130.0,257.25,6.12,2.3,-596513.0,26.47,9.97,18.25,1.13,0.11,73082469.0,M2300,-0.20893522089712924
2013-03-31,3266,2.64,43.32,43.21,35.34,28.88,28.55,27.94,-0.33,547.13,27.87,6.46,19.11,7.28,4.27,6.38,1.84,2.72,948.47,2458.21,3416.09,3372.39,3372.39,3309.37,-0.01,-5.79,9.48,139.39,22.19,30.2,69.8,231.15,1274.36,21.47,21.23,2074598.0,243.88,41.35,1.24,-1748054.0,281.55,6.2,59.34,3.83,3.69,8434561.0,M2500,0.7711343218172522
2013-03-31,3296,-0.28,-1.66,-1.96,9.66,-9.59,-6.11,-6.11,3.48,50.19,-7.19,19.25,17.45,17.12,0.75,4.64,-0.44,-0.28,-42.89,-179.47,-153.26,-158.14,-158.14,-161.2,-21.84,3.59,-3.56,402.8,312.39,78.82,21.18,26.87,465.25,-4.4,-2.8,1450246.0,41.02,4.09,0.84,-47129.0,96.08,1.09,5.03,1.07,0.67,2034905.0,M2300,-0.14988782629753672
2013-03-31,3305,1.08,3.36,3.29,16.44,9.54,11.29,8.54,1.75,229.56,8.38,7.16,-2.71,32.9,-0.33,12.61,1.2,1.42,-16.25,-2.91,63.16,50.21,50.21,48.81,-3.87,2.61,0.62,366.17,262.87,65.2,34.8,53.36,655.58,11.87,14.05,3758254.0,91.66,2.72,1.03,-88126.0,218.24,1.57,9.17,1.02,0.58,3934796.0,M2300,-0.018292331439624387
2013-03-31,3308,-0.04,-0.33,-0.31,8.45,-7.48,-0.08,-0.88,7.41,53.03,-0.84,15.94,5.99,12.69,0.74,4.75,-0.36,0.0,-25.7,-1069.02,-119.41,-312.21,-312.21,30.32,-7.52,-2.86,-0.15,188.94,129.57,41.51,58.49,140.88,273.65,-3.55,-0.04,1103236.0,92.5,4.0,0.63,11518.0,112.14,1.5,2.85,0.62,0.38,782601.0,M2300,0.020408163265306145
2013-03-31,3311,0.57,1.6,1.67,21.15,5.97,7.73,5.66,1.76,139.36,5.88,15.18,11.06,35.37,1.63,9.77,0.58,0.77,-28.34,-61.1,-51.51,-50.99,-50.99,-49.66,-15.6,0.1,-1.14,279.29,258.04,61.32,38.68,63.07,274.65,5.94,7.69,4870012.0,34.05,3.67,0.68,-916068.0,32.47,1.13,2.65,1.58,1.24,10335584.0,M2300,-0.17230309177347547
2013-03-31,3312,0.32,2.24,2.24,4.42,1.14,1.17,0.99,0.03,134.76,0.99,3.28,-6.32,14.55,-1.47,35.63,0.41,0.43,5.49,1654.45,391.28,410.72,410.72,410.72,11.46,15.06,1.44,170.28,132.04,41.89,58.11,138.7,9749.11,4.23,4.33,1421722.0,176.9,7.66,4.01,-20876.0,22.44,9.02,1117.86,0.72,0.07,910791.0,M2300,0.02904668748784478
2013-03-31,3356,2.22,7.73,7.71,55.03,31.61,34.44,28.22,2.83,234.97,28.17,23.42,61.56,32.62,3.92,7.83,2.47,2.7,13.13,21.56,33.97,40.83,40.83,41.4,10.93,8.6,2.07,508.99,373.67,82.34,17.66,21.44,1510.94,27.22,29.65,1658045.0,34.35,13.95,0.93,-10385.0,173.33,1.1,15.84,4.02,3.66,7576254.0,M2300,0.1844726341352949
2013-03-31,3376,1.21,2.17,2.26,21.51,10.16,15.35,11.77,5.19,189.49,12.29,11.35,12.92,56.62,2.92,10.14,1.03,1.57,2.72,4.97,185.16,241.18,241.18,55.46,11.96,28.91,1.13,255.96,129.22,69.86,30.14,43.14,284.01,10.38,15.68,6133146.0,36.3,2.44,0.51,-137662.0,121.14,0.74,2.07,1.62,1.95,15913898.0,M2300,0.5701763203924486
2013-03-31,3380,0.1,0.51,1.68,15.72,1.19,1.5,1.0,0.31,108.16,3.31,14.54,14.08,19.47,1.59,10.05,0.12,0.15,-23.3,-75.97,-57.07,-64.25,-64.25,328.32,-19.12,-5.7,-0.47,212.6,125.12,59.17,40.83,69.01,281.02,1.17,1.48,6271588.0,86.71,3.77,1.18,29883.0,97.15,2.03,5.43,1.0,0.41,9589164.0,M2300,-0.10161962751390474
